파일명,정답_텍스트,추출_텍스트,추출_QR,글자인식_정확도(%)
smishing_1710.png,[초대장] 건우 & 수아의 소중한 날에 초대합니다. 모바일 청첩장을 클릭하여 식장 위치를 확인하세요: http://bit.ly/upda/te551.apk,[초대장]건우 &수아의 소중한 날에 초대합니다.모 바일 청첩장을 클릭하여 식장 위치를 확인하세요: https://bit.ly/upda/te551.apk,,99.31
smishing_1711.png,엄마 나 지금 휴/대폰 본인인증이 안 돼서 결제를 못 하고 있어. 이 링크 눌러서 대신 인증 좀 해주면 안 돼? 급해! http://scam-safe-57.cc _,엄마 나 지금 휴/대폰 본인인증이 안 돼서 결제 를 못 하고 있어.이 링크 눌러서 대신 인증 좀 해주면 안 돼?급해!https://scam-safe-57.cc_,,99.28
smishing_1712.png,엄마 나 지금 휴대폰 본인인증이 안 돼서 결제를 못 하고 있어. 이 링크 눌러서 대신 인증 좀 해주면 안 돼? 급해! http://sca m-safe-15.cc,엄마나 지금 휴대폰 본인인증이 안 돼서 결제를 못하 고 있어. 이링크 눌러서 대신 인증 좀해주면 안 돼?급 해! https://sca m-safe-15.cc •,,98.53
smishing_1713.png,할머니! 나 지금 급하게 편의점 기프트카드 사야 하는데 폰이 안 돼서 그래.. 아래 링크/로 들어와서 대신 좀 사줘: http://bit.ly/update559.apk,"할머니!나 지금 급하게 편의점 기프트카드 사야 하를티터""크드터이극을 대신좀 사줘:https://bit.ly/update559.apk",,78.57
smishing_1714.png,[모바일청첩장] 민준♥서연 결혼합니다! 소중한 분들을 초대합니다. 일시 및 장소 확인: http://vo.la/kr_9089,[모바일청첩장] 민준v서연 결혼합니다!소중한 분들을 초대합니다.일시 및 장소 확인: https://vo.la/kr_9089,,97.48
smishing_1715.png,결혼식 사진이 업데이/트되었습니다! 저희 행복한 모습 미리 구경 오세요. 사진보기: http://193.230.51.60/info -,결혼식 사진이 업데이/트되었습니다!저희 행복한 모습 미리 구경 오세요.사진보기: https://193.230.51.60/info -,,99.21
smishing_1716.png,[부고] 모친님께서 금일 별세하셨습니다. 장지 안내 및 모바일 부고장 확인 후 조문 부/탁드립니다: http://188.152.62.17/info _,[부고] 모친님께서 금일 별세하셨습니다.장지 안내 및 모바일 부고장 확인 후 조문 부/탁드립니다: https://188.152.62.17/info _,,99.28
smishing_1717.png,할아버지 나 폰 액정 깨져서 수리 맡겼어 ㅠㅠ 지금 컴퓨터로 문자 보내는 중인데 확인하면 링크 클릭해서 톡 줘! http://scam-safe-89.cc /,할아버지나폰액정깨져서수리맡겼어 ㅠㅠ지금컴 퓨터로문자보내는중인데확인하면링크클릭해서톡 쥐! https://scam-safe-89.cc/,,97.81
smishing_1718.png,[부고] 빙모님께서 금일 별세하셨습니다. 장지 안내 및 모바일 부고장 확인 후 조문 부탁드립니/다: http://scam-safe-84.cc /,[부고]빙모님께서 금일별세하셨습니다.장지 안내 및 모바일 부고장 확인 후 조문 부탁드립니/다: https://scam-safe-84.cc/,,99.25
smishing_1719.png,아빠 나 지금 임시폰이야! 카톡 아이디 새로 만들었으니까 이 링크로 친구추가 해줘.  물어볼 거 있어: http://vo.la/kr_6570 ..,아빠 나 지금 임시폰이야!카톡아이디새로 만들었 으니까 이 링크로 친구추가 해줘.물어볼 거 있어: https://vo.la/kr_6570..,,99.22
smishing_1720.png,[초대장] 시우 & 서연의 소중한 날에 초대합니다. 모바일 청첩장을 클릭하여 식장 위치를 /확인하세요: http://bit.ly/app162.apk,[초대장]시우&서연의 소중한 날에 초대합니다. 모바일청첩장을클릭하여 식장위치를/확인하 세요: https://bit.ly/app162.apk,,99.28
smishing_1721.png,엄마! 나 지금 급하게 편의점 기프트카드 사야 하는데 폰이 안 돼서 그래.. 아래 링크로 들어와서 대신 좀 사줘: http://scam-safe-12.cc,엄마!나 지금 급하게 편의점 기프트카드 사야 하 는데 폰이 안 돼서 그래..아래 링크로 들어와서 대 신좀 사줘:https://scam-safe-12.cc,,99.27
smishing_1722.png,할머니 나 지금 휴대폰 본인인증이 안 돼서 결제를 못 하고 있어. 이 링크 눌러서 대신 인증 좀 해주면 안 돼? 급해! http://bit.ly/update602.apk .,할머니 나 지금 휴대폰 본인인증이 안 돼서 결제 를 못 하고 있어.이 링크 눌러서 대신 인증 좀 해 주면 안 돼?급해!https://bit.ly/update602.apk,,98.65
smishing_1723.png,[부고] 저희 빙모께서 별세하셨기에 삼가 알려드립니다. 장례식장: 서울아산병원 오시는 길 및 부의금 전달 안내: http://bit.ly/chk848.apk,[부고] 저희 빙모께서 별세하셨기에 삼가 알려 드립니다.장례식장:서울아산병원 오시는 길 및 부의금 전달 안내: https://bit.ly/chk848.apk,,99.32
smishing_1724.png,할아버지 나 지금 휴대폰 본인인증이 안 돼서 결제를 못 하고 있어. 이 링크 눌러서 대신 인증 좀 해주면 안 돼? 급해! http://bit.ly/update652.apk,제를 못 하고 있어.이 링크 눌러서 대신 인증 좀 ㅜ금자어 https://bit.ly/update652.apk 해주면 안 돼?급해!,,68.66
smishing_1725.png,[모바일청첩장] 주원♥지우 결혼합니다! 소중한 분들을 초대합니다.  일시 및 장소 확인: http://vo.la/kr_6627,[모바일청첩장]주원↓지우 결혼합니다!소중한 분들 을 초대합니다. 일시 및 장소 확인: https://vo.la/kr_6627 -,,96.67
smishing_1726.png,[알림] 이*준님의  조모 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http://bit.ly/update454.apk,[알림]이*준님의 조모 별세. 장례식장 정보가 변경되었습니다.최종 장소 확인: https://bit.ly/update454.apk,,99.21
smishing_1727.png,"[부고] 저희 부친상에 베풀어 주신 위로에 감사드립니다. 고인의 마지막 가시는 길, 모바일 부고장에서 확인 바랍니다: http://149.109.71.95/info","[부고] 저희 부친상에 베풀어 주신 위로에 감사드 립니다.고인의 마지막 가시는 길,모바일 부고장 에서 확인 바랍니다: https://149.109.71.95/info",,99.35
smishing_1728.png,[Web발신] [알림] 박*호님의 빙모 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http://116.173.46.99/info,[Web발신] [알림] 박*호님의 빙모 별세.장례식장 정보가 변경되 었습니다. 최종 장소 확인:https://116.173.46.99/info •,,98.55
smishing_1729.png,[아빠님] 자녀분이 교통사고로 병원에 이송되었습니다. 수술 동의 및 병원비 입금 안내 확인: http://scam-safe-60.cc,[아빠님]자녀분이 교통사고로병원에 이송되었습니다 .수술 동의 및 병원비 입금 안내확인: https://scam-safe-60.cc,,99.2
smishing_1730.png,[초대장] 예준 & 유진의 소중한 날에 초대합니다. 모바일 청첩장을 클릭하여 식장 위치를 확인하세요: http://vo.la/kr_6689,[초대장] 예준 & 유진의 소중한 날에 초대합니다. 모바일 청첩장을 클릭하여 식장 위치를 확인하 세요: https://vo.la/kr_6689,,99.22
smishing_1731.png,결혼식 사진이 업데이트되었습니다! 저희 행복한 모습 미리 구경 오세요. 사진.보기: http://scam-safe-82.cc,결혼식 사진이 업데이트되었습니다!저희 행복 한 모습 미리 구경 오세요.사진.보기: https://scam-safe-82.cc,,99.16
smishing_1732.png,결혼식 사진이 업데이트되었습니다! 저희 행복한 모습 미.리 구경 오세요. 사진보기: http://bit.ly/update911.apk _,결혼식 사진이 업데이트되었습니다!저희 행복한 모 습 미.리 구경 오세요.사진보기: https://bit.ly/update91l.apk ,,96.92
smishing_1733.png,[초대장] 건우 & 하윤의 소중한 날에 초대합니다. 모바일 청첩장을 클릭하여 식장 위치를 확인하세요: http://bit.ly/update327.apk,[초대장]건우 & 하윤의 소중한 날에 초대합니다. 모바일 청첩장을 클릭하여 식장 위치를 확인하세 요: https://bit.ly/update327.apk,,99.3
smishing_1734.png,"[국제발신] 저희 두 사람, 긴 기다림 끝에 하나가 됩니다. 바쁘시더라도 꼭 오셔서 축복해주세요. 청첩장 보기: h_ttp://scam-safe-99.cc","[국제발신] 저희 두 사람,긴 기다림 끝에 하나가 됩니다. 바쁘시더라도 꼭 오셔서 축복해주세요.청첩장 보기[: h_ttp://scam-safe-99.cc",,99.3
smishing_1735.png,[부고] 저희 조부께서 별세하셨기에 삼가 알려드립니다. 장례식장: 시화병원 오시는 길 및 부의금 전달 안내: http://vo.la/kr_3417 _,[부고] 저희 조부께서 별세하셨기에 삼가 알려드립니 다.장례식장:시화병원 오시는 길 및 부의금 전달 안내:https://vo.la/kr_3417,,98.53
smishing_1736.png,"[부고] 저희 모친상에 베풀어 주신 위로에 감사드립니다. 고인의 마지막 가시는 길, 모바일 부고장에서 확인 바랍니다: http://bit.ly/chk936.apk","[부고] 저희 모친상에 베풀어 주신 위로에 감사 드립니다.고인의 마지막 가시는 길,모바일 부 고장에서 확인 바랍니다: https://bit.ly/chk936.apk",,99.34
smishing_1737.png,[국제발신] 결혼식 사진이 업데이트되었습니다! 저희 행복한 모습 미리 구경 오세요. 사진보기: http://bit.ly/app388.apk,[국제발신] 결혼식 사진이 업데이트되었습니다!저희 행복한 모습 미리 구경 오세요.사진보기: https://bit.ly/app388.apk,,99.25
smishing_1738.png,아빠 나 폰 액정 깨져서 수리 맡겼어 ㅠㅠ 지금 컴퓨터로 문자 보내는 중인데 확인하면 링크 클릭해서 톡 줘! http://bit .ly/update364.apk .,아빠 나 폰 액정 깨져서 수리 맡겼어 ㅠㅠ 지금 컴퓨 터로 문자 보내는 중인데 확인하면 링크 클릭해서 줘! https://bit .ly/update364.apk.,,98.59
smishing_1739.png,[Web발신] [알림] 이*준님의 부친 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http://scam-safe-60.cc,[Web발신] [알림]이*준님의 부친 별세.장례식장 정보가 변경되 었습니다.최종 장소 확인: https://scam-safe-6O.cc - .,,96.24
smishing_1740.png,[부고] 조모님께서 금.일 별세하셨습니다. 장지 안내 및 모바일 부고장 확인 후 조문 부탁드립니다: http://vo.la/kr_9089,[부고]조모님께서 금.일 별세하셨습니다.장지 안내 및 모바일 부고장 확인 후 조문 부탁드립 L다: https://vo.la/kr_9089,,97.64
smishing_1741.png,[할머니님] 자녀분이 교통사고로 병원에 이송.되었습니다. 수술 동의 및 병원비 입금 안내 확인: http://vo.la/kr_4245,[할머니님]자녀분이 교통사고로 병원에 이송.되었습 니다.수술 동의 및 병원비 입금 안내 확인: https://vo.la/kr_4245,,99.2
smishing_1742.png,할아버지 나 폰 액정 깨져서 수리 맡겼어 ㅠㅠ 지금 컴퓨터로 문자 보내는 중인데 확인하면 링크 클릭해서 톡 줘! http://vo.la/kr_5354 -,할아버지 나 폰 액정 깨져서 수리 맡겼어 ㅠㅠ 지 금 컴퓨터로 문자 보내는.중인데 확인하면 링크 클 릭해서 톡 쥐!https://vo.la/kr_5354-,,97.01
smishing_1743.png,엄마 나 지금 임시폰이야! 카톡. 아이디 새로 만들었으니까 이 링크로 친구추가 해줘. 물어볼 거 있어: http://vo.la/kr_2901 _,엄마 나 지금 임시폰이야!카톡.아이디 새로 만 들었으니까 이 링크로 친구추가 해줘.물어볼 거 있어: https://vo.la/kr_2901_,,99.22
smishing_1744.png,"[부고] 저희 조부상에 베풀어 주신 위로에 감사드립니다. 고인의 마지막 가시는 길, 모바일 부고장에서 확인 바랍니다: h.ttp://156.35.56.57/info","[부고] 저희 조부상에 베풀어 주신 위로에 감사 드립니다.고인의 마지막 가시는 길,모바일 부 고장에서 확인 바랍니다: h.ttp://156.35.56.5 7/info",,100
smishing_1745.png,[국제발신] 아빠 나 지금 임시폰이야! 카톡 아이디 새로 만들었으니까 이 링크로 친구추가 해줘. 물어볼 거 있어: http://bit.ly/chk247.apk,어: https://bit.ly/chk247.apk 을|{이 어이 [γ릅|x논],,46.43
smishing_1746.png,[할머니님] 자녀분이 교통사고로 병원에 이송되었습니다. 수술 동의 및 병원비 입금 안내 확인: http://bit.ly/chk842.apk _,[할머니님]자녀분이 교통사고로 병원에 이송되 었습니다.수술 동의 및 병원비 입금 안내 확인: https://bit.ly/chk842.apk _,,99.25
smishing_1747.png,[부고] 저희 조부께서 별세하셨기에 삼가 알려드립니다. 장례식장: 연세세브란스 오시는 길 및 부의금 전달 안내: http://scam-safe-74.cc,[부고] 저희 조부께서 별세하셨기에 삼가 알려드 립니다.장례식장:연세세브란스 오시는 길 및 부의금 전달 안내: https://scam-safe-74.cc,,99.3
smishing_1748.png,[초대장] 주원 & 지은의 소중한 날에 초대합니다. 모바일 청첩장을 클릭하여 식장 위치를 확인하세요: http://247.20.58.79/info ..,[초대장] 주원&지은의 소중한 날에 초대합니다.모 바일청첩장을클릭하여 식장위치를 확인하세요: https://247.20.58.79/info..,,99.29
smishing_1749.png,[초대장] 건우 & 수아의 소중한 날에 /초대합니다. 모바일 청첩장을 클릭하여 식장 위치를 확인하세요: http://bit.ly/update659.apk,[초대장]건우&수아의 소중한 날에/초대합니다. 모바일 청첩장을 클릭하여 식장 위치를 확인하세 요: https://bit.ly/update659.apk •,,98.63
smishing_1750.png,[모바일청첩장] 도윤♥유진 결혼합니다! 소중한 분들을 초대합니다. 일시 및 장소 확인: http://bit.ly/update434.apk,[모바일청첩장]도윤-유진 결혼합니다!소중한 분들 을 초대합니다.일시 및 장소 확인: https://bit.ly/update434.apk,,97.74
smishing_1751.png,결혼식 사진이 업데이트되었습니다! 저희 행복한 모습 미리 _구경 오세요. 사진보기: http://bit.ly/update152.apk,결혼식 사진이 업데이트되었습니다!저희 행복한 모습 미리 _구경 오세요.사진보기: https://bit.ly/update152.apk,,99.22
smishing_1752.png,[부고] 저희 모친께서 별세하셨기에 삼가 알려드립니다. 장례식장: 시화병원 오시는 길 및 부의금 전달 안내: http://bit.ly/update551.apk,[부고] 저희 모친께서 별세하셨기에 삼가 알려드 립니다.장례식장:시화병원 오시는 길 및 부의금 전달 안내: https://bit.ly/update551.apk,,99.33
smishing_1753.png,[부고] 저희 부친께서 별세하셨기에 삼가 알려_드립니다. 장례식장: 삼성서울병원 오시는 길 및 부의금 전달 안내: http://241.254.87.17/info /,[부고]저희 부친께서 별세하셨기에 삼가 알려_드립니 다.장례식장:삼성서울병원 오시는 길 및 부의금 전달 안내: https://241.254.87.17/info /,,99.35
smishing_1754.png,[부고] 빙모님께서 금일 별세하셨습니다. 장지 안내 및 모바일 부고장 확인 후. 조문 부탁드립니다: http://vo.la/kr_5659 _,[부고] 빙모님께서 금일별세하셨습니다.장지 안내 및 모바일 부고장 확인 후. 조문 부탁드립니다: https://vo.la/kr_5659_,,99.22
smishing_1755.png,"[국제발신] [부고] 저희 모친상에 베풀어 주신 위로에 감사드립니다. 고인의 마지막 가시는 길, 모바일 부고장에서 확인 바랍니다: http://vo.la/kr_8319","[국제발신] [부고] 저희 모친상에 베풀어 주신 위로에 감사드 립니다.고인의 마지막 가시는 길,모바일 부고장 에서 확인 바랍니다: https://vo.la/kr_8319",,99.35
smishing_1756.png,할아버지! 나 지금 급하게 편의점 기프트카드 사야 하는데 폰이 안 돼서 그래.. 아래 링크로 들어와서 대신 좀 사줘: http://vo.l.a/kr_4013,할아버지!나 지금 급하게 편의점 기프트카드 사야 하는데 폰이 안 돼서 그래..아래 링크로 들어와서 대 신좀사줘:https://vo.l.a/kr_4013,,99.28
smishing_1757.png,[모바일청첩장] 예준♥지유 결혼합니다! 소중한 분들을 초대합니다. 일시 및 장소 확인: http://bit.ly/app244.apk,[모바일청첩장] 예준지유 결혼합니다!소중한 분 들을 초대합니다.일시 및 장소 확인: https://bit.ly/app244.apk,,98.41
smishing_1758.png,"저희 두 사람, 긴 기다림 끝에 하나가 됩니다. 바쁘시더라도 꼭 오셔서 축복해주세요. 청첩장 보기: http://scam-safe-33.cc","저희두사람,긴기다림끝에 하나가 됩니다.바쁘시더 라도꼭 오셔서 축복해주세요.청첩장보기: https://scam-safe-33.cc",,99.22
smishing_1759.png,[알림] 이*준님의 조모 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http: //scam-safe-13.cc,[알림]이*준님의 조모 별세.장례식장 정보가 변 경되었습니다.최종장소 확인:http:///scam-s afe-13.cc,,99.15
smishing_1760.png,결혼식 사진이 업데이트되었습니다! 저희 행복한 모습 미리 구경 오세요. 사진보기: http://vo.la/kr_2471_,결혼식 사진이 업데이트되었습니다!저희 행복한 모습 미리 구경 오세요.사진보기: https://vo.la/kr_2471_,,99.13
smishing_1761.png,"[W.e.b발신] [부고] 저희 조부상에 베풀어 주신 위로에 감사드립니다. 고인의 마지막 가시는 길, 모바일 부고장에서 확인 바랍니다: http://bit.ly/update188.apk ..","[W.e.b발신] [부고] 저희 조부상에 베풀어 주신 위로에 감사드립니 다.고인의 마지막 가시는 길,모바일 부고장에서 확인 바랍니다: https://bit.ly/update188.apk..",,99.44
smishing_1762.png,[돌잔치] 저희 /아이의 첫 번째 생일 파티에 초대합니다! 모바일 초대장 확인 후 참석 여부 체크 부탁드려요: http://189.217.62.65/info,[돌잔치] 저희 /아이의 첫 번째 생일 파티에 초대 합니다! 모바일 초대장 확인 후 참석 여부 체크 부탁드려요: https://189.217.62.65/info,,99.3
smishing_1763.png,[부고] 모친님께서 금일 별세하셨습니다. 장지 안내 및 모바일 부고장 확인 후 조문 부탁드립니다: http://vo.la/kr_7264 ..,[부고]모친님께서 금일 별세하셨습니다.장지안내 및 모바일 부고장 확인 후 조문 부탁드립니다: https://vo.la/kr_7264..,,99.22
smishing_1764.png,"[Web발신] 저희 두 사람, 긴 기다림 끝에 하나가 됩니다. 바쁘시더라도 꼭 오셔서 축복해주세요. 청첩장 보기: http://scam-safe-49.cc","[Web발신] 저희 두 사람,긴 기다림 끝에 하나가 됩니다.바 쁘시더라도 꼭 오셔서 축복해주세요.청첩장 보 기l: https://scam-safe-49.cc",,98.61
smishing_1765.png,[국제발신] [.알림] 이*준님의 빙모 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http://177.71.50.85/info,[국제발신] [.알림] 이*준님의 빙모 별세.장례식장 정보가 변 경되었습니다. 최종 장소 확인: https://177.71.50.85/info,,99.26
smishing_1766.png,[웹발신] [알림] 박*호님의 빙부 별세. 장례식장 .정보가 변경되었습니다. 최종 장소 확인: http://bit.ly/chk839.apk,https://bit.ly/chk839.apk 경되었습니다.최종 장소 확인:     ] [],,44.44
smishing_1767.png,[부고] 빙모님께서 금일 별세하셨습니다. 장지 안내 및 모바일 부고장 확인 후 조문 부탁드립니다: http:///247.190.33.41/info,https://247.190.33.41/info    로  ㅠ [부고] 빙모님께서 금일 별세하셨습니다.장지 안,,37.29
smishing_1768.png,[국제발신] [알림] 김*수님의 모친 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http://206.195.28.29/info,[국제발신] [알림] 김*수님의 모친 별세.장례식장 정보가 변경되었습니다. 최종 장소 확인: https://206.195.28.29/info,,99.26
smishing_1769.png,"[부고_] 저희 조모상에 베풀어 주신 위로에 감사드립니다. 고인의 마지막 가시는 길, 모바일 부고장에서 확인 바랍니다: http://bit.ly/app290.apk","[부고_] 저희 조모상에 베풀어 주신 위로에 감사드립니 다.고인의 마지막 가시는 길,모바일 부고장에서 확인 바랍니다: https://bit.ly/app29O.apk",,98.04
smishing_1770.png,엄마 나 지금 임시폰이야! 카톡 아이디 새로 만들었으니까 이 링크로 친구추가 해줘. 물어볼 거 있어: http://scam-safe-21.cc,엄마 나 지금 임시폰이야!카톡 아이디 새로 만들었 으니까 이 링크로 친구추가 해줘.물어볼 거 있어: https://scam-safe-21.cc,,99.22
smishing_1771.png,[알림] 김*수님의 모친 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: htt p://vo.la/kr_4253,[알림] 김*수님의 모친 별세.장례식장 정보가 변 경되었습니다. 최종 장소 확인:htt p://vo.la/kr _4253,,100
smishing_1772.png,엄마 나 폰 액정 깨져서 수리 맡겼어 ㅠㅠ 지금 컴퓨터로 문자 보내는 중인데 확인하면 링크 클릭해서 톡 줘! http://bit.ly/update477.apk,엄마나폰 액정 깨져서 수리 맡겼어 ㅠㅠ 지금 컴퓨터로 문자 보내는 중인데 확인하면 링크 클 릭해서톡쥐! https://bit.ly/update477.apk,,97.87
smishing_1773.png,할아버지 나 지금 임시폰이야! 카톡 아이디 새로 만들었으니까 이 링크로 친구추가 해줘. 물어볼 거 있어: http://109.111.78.56/info,할아버지 나 지금 임시폰이야!카톡 아이디 새로 만들 었으니까 이 링크로 친구추가 해줘.물어볼 거 있어: https://109.111.78.56/info,,99.28
smishing_1774.png,"저희 두 사람, 긴 기다림 끝에 하나가 됩니다. 바쁘시더라도 꼭 오셔서 축복해주세요. 청첩장 보기: http://scam-safe-91.cc","저희 두 사람,긴 기다림 끝에 하나가 됩니다.바 쁘시더라도 꼭 오셔서 축복해주세요.청첩장 보 기: https://scam-safe-91.cc",,99.22
smishing_1775.png,"저희 두 사람, 긴 기다림 끝에 하나가 됩니다. 바쁘시더라도 꼭 오셔서 축복해주세요. 청첩장 보.기: http://vo.la/kr_2055 -",https://vo.la/kr_2055 - 더라도 꼭 오셔서 축복해주세요.청첩장 보.기: Y{거을 Y,,39.29
smishing_1776.png,"저희 두 사람, 긴 기다림 끝에 하나가 됩니다. 바쁘시더라도 꼭 오셔서 축복해주세요. 청첩장 보기: htt.p://vo.la/kr_7689 /","저희 두 사람, 긴 기다림 끝에 하나가 됩니다. 바쁘시더라도 꼭 오셔서 축복해주세요.청첩장 보기: htt.p://vo.la/kr_7689/",,100
smishing_1777.png,[부고] 저희 빙모께서 별세하셨기에 삼가 알려드립니다. 장례식장: 시화병원 오시는 길 및 부의금 전달 안내: http://243.34.78.12/info -,[부고] 저희 빙모께서 별세하셨기에 삼가 알려드립니 다.장례식장:시화병원 오시는 길 및 부의금 전달 안내: https://243.34.78.12/info -,,99.31
smishing_1778.png,"[Web발신] 저희 두 사람, 긴 기다림 끝에 하나가 됩니다. 바쁘시더라도 꼭 오셔서 축복해주세요. 청첩장 보기: .http://bit.ly/update545.apk",기: .https://bit.ly/update545.apk 쁘시더라도 꼭 오셔서 축복해주세요.청첩장 보 쿨c거을기'Y [Web발신],,42.25
smishing_1779.png,[모바일청첩장] 도윤♥하윤 결혼합니다! 소중한 분들을 초대합니다. 일시 및 장소 확인: http://scam-safe-66.cc /,[모바일청첩장]도윤하윤 결혼합니다!소중한 분들 을초대합니다.일시및 장소확인: https://scam-safe-66.cc /,,98.39
smishing_1780.png,[Web발신] [알림] 김*수님의 빙부 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http://scam-safe-30.cc,[Web발신]. [알림]김*수님의 빙부 별세].장례식장 정보가 변경되었습니다.최종 장소 확인: https://scam-safe-30.cc,,97.74
smishing_1781.png,[알림] 이*준님의 부친 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http_://scam-safe-72.cc,[알림]이*준님의 부친 별세.장례식장 정보가 변 경되었습니다.최종장소 확인:http_://scam-safe -72.cc,,100
smishing_1782.png,[부고] 저희 부친께서 별세하셨기에 삼가 알려드립니다. 장례식장: 서울아산병원 오시는 길 및 부의금 전달 안내: http://vo.la/kr_2304,[부고] 저희 부친께서 별세하셨기에 삼가 알려드립 니다.장례식장:서울아산병원 오시는 길 및 부의금 전달 안내: https://vo.la/kr_2304,,99.28
smishing_1783.png,[돌잔치] 저희 아이의 첫 번째 생일 파티에 초대.합니다! 모바일 초대장 확인 후 참석 여부 체크 부탁드려요: http://vo.la/kr_5615,[돌잔치]저희 아이의 첫 번째 생일 파티에 초대. 합니다! 모바일 초대장 확인 후 참석 여부 체크 부탁드려요: https://vo.la/kr_5615,,99.25
smishing_1784.png,[엄마님] 자녀분이 교통사고로 병원에 이송되었습니다. 수술 동의 및 병원비 입금 안내 확인: http://vo.la/kr_2933,[엄마님] 자녀분이 교통사고로 병원에 이송되었 습니다.수술 동의 및 병원비 입금 안내 확인: https://vo.la/kr_2933,,99.17
smishing_1785.png,아빠 나 지금 임시폰이야! 카톡 아이디 새로 만들었으니까 이 링크로 친구추가 해줘. 물어볼 거 있어: http://153.23.30.74/info,아빠 나 지금 임시폰이야!카톡 아이디 새로 만 들었으니까 이 링크로 친구추가 해줘.물어볼 거 있어: https://153.23.30.74/info,,99.25
smishing_1786.png,엄마! 나 지금 급하게 편의점 기프트카드 사야 하는데 폰이 안 돼서 그래.. 아래 링크로 들어와서 대신 좀 사줘: http://bit.ly/app661.apk,엄마!나 지금 급하게 편의점 기프트카드 사야 하는 데 폰이 안 돼서 그래..아래 링크로 들어와서 대신 좀사줘:https://bit.ly/app661.apk,,99.29
smishing_1787.png,[부고] 저희 조모께서 별세하셨기에 삼가 알려드립니다. 장례식장: 연세세브란스 오시는 길 및 부의금 전달 안내: http:/./vo.la/kr_3544,[부고] 저희 조모께서 별세하셨기에 삼가 알려드 립니다.장례식장:연세세브란스 오시는 길 및 부의금 전달 안내:http:/./vo.la/kr_ 3544,,100
smishing_1788.png,"저희 두 사람, 긴 기다림 끝에 하나가 됩니다. 바쁘시더라도 꼭 오셔서 축복해주세요. 청첩장 보기: http://vo.la/kr_6610","저희두사람, 긴기다림 끝에 하나가됩니다.바쁘시더 라도꼭오셔서 축복해주세요.청첩장보기: https://vo.la/kr_6610",,99.2
smishing_1789.png,[초대장] 민준 & 지우의 소중한 날에 초대합니다. 모바일 청첩장을 클릭 하여 식장 위치를 확인하세요: http://bit.ly/update146.apk,[초대장] 민준 & 지우의 소중한 날에 초대합니다.모바 일 청첩장을 클릭 하여 식장 위치를 확인하세요: https://bit.ly/updatel46.apk,,97.9
smishing_1790.png,할아버지 나 지금 임시폰이야! 카톡 아이디 새로 만들었으니까 이 링크로 친구추가 해줘. 물어볼 거 있어: http://scam-safe-30.cc _,할아버지 나.지금 임시폰이야!카톡 아이디 새 로 만들었으니까 이 링크로 친구추가 해줘.물 어볼 거 있어: https://scam-safe-30.cc_ -,,97.81
smishing_1791.png,[모바일청첩장] 주원♥지유 결혼합니다! 소중한 분들을 초대합니다. 일시 및 장소 확인: http://sca m-safe-42.cc,[모바일청첩장]주원 ·지유 결혼합니다!소중한 분 들을 초대합니다.일시 및 장소 확인:https://scam- safe-42.cc,,97.56
smishing_1792.png,할머니 나 지금 휴대폰 본인인증이 안 돼서 결제를 못 하고 있어. 이 링크 눌러서 대신 인증 좀 해주면 안 돼? 급해! http://vo.la/kr_9539,할머니 나 지금 휴대폰 본인인증이 안 돼서 결제 를 못 하고 있어.이 링크 눌러서 대신 인증 좀 해 주면 안 돼?급해!https://vo.la/kr_9539,,99.25
smishing_1793.png,[모바일청첩장] 예준♥서윤 결혼합니다! 소중한 분들을 초대합니다. 일시 및 장소 확인: http://scam-safe-29.cc _,[모바일청첩장] 예준서윤 결혼합니다!소중한 분들을 초대합니다.일시 및 장소 확인: https://scam-safe-29.cc _,,98.39
smishing_1794.png,[부고] 조부님께서 금일 별세하셨습니다. 장지 안내 및 모바일  부고장 확인 후 조문 부탁드립니다: http://bit.ly/app520.apk .,[부고]조부님께서 금일 별세하셨습니다.장지안 내 및 모바일 부고장 확인 후 조문 부탁드립니다: https://bit.ly/app520.apk .,,99.26
smishing_1795.png,[알림] 박*호님의 빙모 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http://bit.ly/chk593.apk,[알림] 박*호님의 빙모 별세.장례식장 정보가 변 경되었습니다. 최종 장소 확인: https://bit.ly/chk593.apk,,99.17
smishing_1796.png,[엄마님] 자녀분이 교통사고로 병원에 이송되었습니다. 수술 동의 및 병원비 입금 안내 확인: http://124.23.56.3/info ..,[엄마님]자녀분이 교통사고로 병원에 이송되었습니 다.수술 동의 및 병원비 입금 안내 확인: https://124.23.56.3/info..,,99.24
smishing_1797.png,[모바일청첩장] 서준♥예은 결혼합니다! 소중한 분들을 초대합니다. 일시 및 장소 확인: http://bit.ly/chk438.apk /,[모바일청첩장]서준예은 결혼합니다!소중 한 분들을 초대합니다.일시 및 장소 확인: https://bit.ly/chk438.apk/,,98.44
